"sub_section_nm","sub_sec_desc","sec_field_title","section_description","section_enum","sec_field_order","section_cycle","is_not_applicable","sec_field_id"
Treatment Period,Treatment Period,Safety Assessments,Physical Exam,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Physical Exam done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",86,Cycle 2,false,b042b028-783e-40ea-af85-d226a318430e
Treatment Period,Treatment Period,Safety Assessments,Vital Signs,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Vital Signs done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",87,Cycle 2,false,"470d8f22-ffeb-4860-ba6e-258840b98bcf"
Treatment Period,Treatment Period,Safety Assessments,"12-lead ECG","{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECG done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""What is the time-points for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}, {""q_type"": ""label"", ""q_order"": 3, ""q_title"": ""What is the timings for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""12-lead ECG"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",88,Cycle 2,true,fa1e6ee1-1b2e-4997-907c-f2bc3ce6f1d8
Treatment Period,Treatment Period,Safety Assessments,ECHO/MUGA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECHO/MUGA done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""indicate timepoints for ECHO/MUGA during?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}]}",89,Cycle 2,true,"7cd8c4a8-8279-4e51-b8e1-05d69d8df892"
Treatment Period,Treatment Period,Safety Assessments,ECOG PS,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECOG PS done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",90,Cycle 2,false,"1b9a33b8-be5c-4a31-8699-43f7a5198e68"
Treatment Period,Treatment Period,Safety Assessments,Ophthalmologic Assessments,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Ophthalmologic Assessments done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Any scheduled assessments during treatment period?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint(s)"", ""required"": true, ""q_ans_value"": """"}]}, {""value"": ""No""}], ""required"": true}]}",91,Cycle 2,true,"7bdcff87-871a-4553-b2b3-a74c4b535f3c"
Treatment Period,Treatment Period,Adverse Events,AEs/SAEs,"{""questions"": [{""inline"": true, ""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Any deviation from defult AE's/SAE's?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textarea"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": ""Standard""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",92,Cycle 2,false,"74af1ad3-2bea-4897-b7f8-8a9feb6cc309"
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Prior/Concomitant therapies,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Select timings for Prior/Concomitant Therapies at treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]"", ""[15,2]""]}]}",93,Cycle 2,false,e2c44911-b3ac-4eb9-9972-e272fc26353e
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Subsequent Anti-Cancer Treatment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Subsequent anti-cancer therapy information will be collected?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",94,Cycle 2,true,"019715ea-78e9-4160-a6d8-088ecf6f6452"
Treatment Period,Treatment Period,Laboratory Assessments,Hematology & Chemistry,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Additional assessments required beyond D1 during treatment?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Specify: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]"", ""[15,2]""]}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes"", ""is_metadata_selector"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",95,Cycle 2,false,a1b5a556-c9e1-4b6d-b932-7ebf6ccaf603
Treatment Period,Treatment Period,Laboratory Assessments,Coagulation,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing for D1 assessments"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Specify Other: "", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI for""]}]}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Coagulation required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",96,Cycle 2,true,"500be667-649e-4996-80f3-60fa85007c14"
Treatment Period,Treatment Period,Laboratory Assessments,Troponin,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""On treatment collection times?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""nobg"": true, ""inline"": false, ""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""On treatment collection times"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Day of cycles"", ""q_type"": ""number"", ""prefix_values"": [""Day""], ""suffix_values"": [""of cycles""]}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",97,Cycle 2,true,"8e63839f-cd95-4de1-9a2a-034b7f8ee2ab"
Treatment Period,Treatment Period,Laboratory Assessments,Urinalysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Urinalysis required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Urinalysis"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",98,Cycle 2,true,"4d92599f-2ae0-4f1f-9fc4-64dea64acc36"
Treatment Period,Treatment Period,Laboratory Assessments,Pregnancy Test,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing and test platform"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 3, ""q_title"": """", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""hours""]}]}, {""value"": ""Urine Test""}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pregnancy Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",99,Cycle 2,true,"25190da1-e676-43da-8659-4d485e70fa13"
Treatment Period,Treatment Period,Laboratory Assessments,HBV and HCV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HBV and HCV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",100,Cycle 2,true,f5b99c75-034f-40d5-a03a-cffba110be96
Treatment Period,Treatment Period,Laboratory Assessments,HIV Test,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""HIV Test required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",101,Cycle 2,true,"1f3273cc-160d-4617-83c3-21b544365def"
Treatment Period,Treatment Period,Laboratory Assessments,Additional Safety Tests,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Additional Safety Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",102,Cycle 2,true,"0886313d-0b80-4715-bf35-50437eaf66dc"
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for PK,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for assessment during treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]"", ""[15,2]""]}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",103,Cycle 2,false,"062c1504-0bdf-4725-8f7f-a7e39284c8f3"
Treatment Period,Treatment Period,PK / ADA Assessments,Blood for ADA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timing for ADA during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",104,Cycle 2,true,c389ceb4-4d0c-46ef-993d-219fdbec1009
Treatment Period,Treatment Period,Biomarker Assessments,Archival Tumor,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Archival Tumor Tests required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",105,Cycle 2,true,"692f6b74-e115-47ca-8912-a17c5df712b6"
Treatment Period,Treatment Period,Biomarker Assessments,Newly Obtained Tumor Biopsy,"{""questions"": [{""inline"": false, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null, ""additional_q_type"": ""number"", ""additional_prefix_values"": [""Within""], ""additional_suffix_values"": [""Days""]}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""Biopsies"", ""complexity"": ""high"", ""burden_score"": 8, ""burden_category"": ""high""}]}",106,Cycle 2,true,eb850084-2844-473e-8b67-32b3e82e54cb
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for ctDNA/cfDNA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for ctDNA/cfDNA at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",107,Cycle 2,true,c2f0743b-5694-49d0-8390-ba7878ea673e
Treatment Period,Treatment Period,Biomarker Assessments,Blood sample for WES/WGS control,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Collect Samples for WES/WGS at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",108,Cycle 2,true,d0fe39f2-25d6-42f7-87b4-f5a63b736ee0
Treatment Period,Treatment Period,Biomarker Assessments,Pharmacogenetics (Inherited Genetic Analysis) Sample,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Pharmacogenetics(Inherited Genetic Analysis)sample at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",109,Cycle 2,true,"79dfafd3-d348-4424-9e87-7cfdb793fb91"
Treatment Period,Treatment Period,Biomarker Assessments,Blood for biomarker analysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timepoints for collection for Cycles: "", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""q_values"": [{""value"": ""Serum Test"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}]}, {""value"": ""Urine Test""}], ""required"": true}]}",110,Cycle 2,true,d7d0ed1e-3e00-480c-b5a7-c6ba42daad6b
Treatment Period,Treatment Period,Biomarker Assessments,Other biomarker analysis,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Any other biomarker samples besides tumor or blood samples at treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}]}",111,Cycle 2,true,a328b033-c34c-4a5a-970a-b2af9f56dcc7
Treatment Period,Treatment Period,Efficacy Assessments,Radiographic Tumor Assessment,"{""questions"": [{""q_hint"": ""From [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Timing for on-treatment scans"", ""required"": true, ""q_ans_value"": [4, ""Randomization""], ""prefix_values"": [""Every""], ""suffix_values"": [""Week""], ""additional_input"": [{""q_type"": ""number"", ""q_order"": 2, ""q_title"": """", ""q_ans_value"": 4, ""prefix_values"": [""Repeats""], ""suffix_values"": [""Weeks""]}]}]}",112,Cycle 2,false,"7cd6016a-631f-4a9b-ace7-69acd64dc455"
Treatment Period,Treatment Period,Efficacy Assessments,CT/MRI of Brain,"{""questions"": [{""q_hint"": ""From [Enrollment / Randomization / C1D1]"", ""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Timing for on-treatment scans"", ""required"": true, ""q_ans_value"": [4, ""Randomization""], ""prefix_values"": [""Every""], ""suffix_values"": [""Week (±7d)""], ""additional_input"": [{""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Then every 12w (±7d)"", ""required"": true, ""q_ans_value"": 3, ""prefix_values"": [""for first""], ""suffix_values"": [""Weeks""], ""q_title_placement"": ""bottom""}]}], ""assessment_complexity_map"": [{""cost"": ""high"", ""assessment"": ""MRI Scans"", ""complexity"": ""high"", ""burden_score"": 6, ""burden_category"": ""medium""}]}",113,Cycle 2,false,"8a9349fd-c8b4-4722-b7a0-aba19217343e"
Treatment Period,Treatment Period,Efficacy Assessments,Survival FU,"{""questions"": []}",114,Cycle 2,true,bdf58fee-f1ca-4a4c-9aa5-97058daf577c
Treatment Period,Treatment Period,HEOR Assessments,EQ-5D-5L EORTC QLQ-C30,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Timepoints for collection for Cycles: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}, {""q_type"": ""number"", ""q_order"": 2, ""q_title"": ""Specify Window for collection"", ""required"": true, ""q_ans_value"": 1, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI""]}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Questionnaires/Surveys"", ""complexity"": ""low"", ""burden_score"": 1, ""burden_category"": ""low""}]}",115,Cycle 2,false,"3e672835-109a-4038-8352-1cff6779271b"
Treatment Period,Treatment Period,HEOR Assessments,Healthcare Resource Utilization,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Will Healthcare Resource Utilization be performed?"", ""q_values"": [{""value"": ""Yes""}, {""value"": ""No""}], ""required"": true}]}",116,Cycle 2,true,bf9a3830-6b50-4f54-b4de-baba08374bda
Treatment Period,Treatment Period,Trial Interventions,Trial Intervention,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Administered On: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""], ""calc_complexity"": true}], ""assessment_complexity_map"": [{""cost"": ""moderate"", ""assessment"": ""Hospital Visit"", ""complexity"": ""high"", ""option_key"": [""Administered On: ""], ""burden_score"": 8, ""burden_category"": ""high""}]}",117,Cycle 2,false,d4af526c-1dc0-46e0-92e5-04bb0786de03
Treatment Period,Treatment Period,Trial Interventions,Comparator/Combination Partner,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Administered On: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,2]""]}]}",118,Cycle 2,false,f69662a9-a54b-4c40-9b0b-26f79154645a
Treatment Period,Treatment Period,Eligibility Assessments,Main ICF,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",119,Cycle 3,true,cf3b4d5f-554f-4bd6-a40e-683e8582b3a4
Treatment Period,Treatment Period,Eligibility Assessments,Eligibility Assessment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",120,Cycle 3,true,"1e275560-66d0-413b-b275-8d56a1294d84"
Treatment Period,Treatment Period,Eligibility Assessments,Demographics,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",121,Cycle 3,true,c4a909e2-7af7-4a23-8c83-6fe255646c96
Treatment Period,Treatment Period,Eligibility Assessments,Medical History,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",122,Cycle 3,true,e8e254ab-de35-4289-8114-052c93f3f673
Treatment Period,Treatment Period,Safety Assessments,Height,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Height Taken at Treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",123,Cycle 3,false,"44ef53bf-405e-4213-9ef3-8157904832f7"
Treatment Period,Treatment Period,Safety Assessments,Weight,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Weight measured for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",124,Cycle 3,false,"4a0d60d1-456f-400d-8552-c30264bdc7aa"
Treatment Period,Treatment Period,Safety Assessments,Physical Exam,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Physical Exam done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",125,Cycle 3,false,"04799640-101f-478a-b210-531b2bf94b54"
Treatment Period,Treatment Period,Safety Assessments,Vital Signs,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Vital Signs done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",126,Cycle 3,false,c882fb76-65ff-4cc3-91a5-24d77fc28333
Treatment Period,Treatment Period,Safety Assessments,"12-lead ECG","{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECG done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""What is the time-points for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}, {""q_type"": ""label"", ""q_order"": 3, ""q_title"": ""What is the timings for ECG collection?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""12-lead ECG"", ""complexity"": ""low"", ""burden_score"": 2, ""burden_category"": ""low""}]}",127,Cycle 3,true,"52512775-4a8f-4acd-afe7-d88899d30dd7"
Treatment Period,Treatment Period,Safety Assessments,ECHO/MUGA,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECHO/MUGA done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""label"", ""q_order"": 2, ""q_title"": ""indicate timepoints for ECHO/MUGA during?"", ""q_values"": [{""q_type"": ""textbox"", ""q_title"": ""Specify timepoint"", ""required"": true, ""q_ans_value"": """"}], ""required"": true}]}",128,Cycle 3,true,d775609f-16ca-454a-a994-dc8a83cc232e
Treatment Period,Treatment Period,Safety Assessments,ECOG PS,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is ECOG PS done for treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",129,Cycle 3,false,"064f70c0-3b88-4bfd-8e09-9961b99ff2f5"
Treatment Period,Treatment Period,Safety Assessments,Ophthalmologic Assessments,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""When is Ophthalmologic Assessments done for treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""Any scheduled assessments during treatment period?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textarea"", ""q_title"": ""Specify timepoint(s)"", ""required"": true, ""q_ans_value"": """"}]}, {""value"": ""No""}], ""required"": true}]}",130,Cycle 3,true,"586ef154-f5c7-42be-8cdb-b2fb9c308354"
Treatment Period,Treatment Period,Adverse Events,AEs/SAEs,"{""questions"": [{""inline"": true, ""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Any deviation from defult AE's/SAE's?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""q_type"": ""textarea"", ""q_title"": ""Specify"", ""required"": true, ""q_ans_value"": ""Standard""}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes""}]}",131,Cycle 3,false,"81ddfb06-6937-4411-b17b-ef07500e57d6"
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Prior/Concomitant therapies,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Select timings for Prior/Concomitant Therapies at treatment?"", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}",132,Cycle 3,false,"81e79799-e770-48c8-9308-7666d1ba0416"
Treatment Period,Treatment Period,"Medications, Nondrug Therapies, and Radiotherapy",Subsequent Anti-Cancer Treatment,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""Subsequent anti-cancer therapy information will be collected?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",133,Cycle 3,true,"605c0137-f53e-48c4-9435-26788c27717c"
Treatment Period,Treatment Period,Laboratory Assessments,Hematology & Chemistry,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Additional assessments required beyond D1 during treatment?"", ""q_values"": [{""value"": ""Yes"", ""additional_input"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Specify: "", ""required"": true, ""q_selected"": true, ""is_metadata"": true, ""q_ans_value"": [""[1,7]""]}]}, {""value"": ""No""}], ""required"": true, ""q_selected"": ""Yes"", ""is_metadata_selector"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",134,Cycle 3,false,"0a7e3ca6-ca1d-4063-a5b6-e2c444e05bed"
Treatment Period,Treatment Period,Laboratory Assessments,Coagulation,"{""questions"": [{""q_type"": ""radio"", ""q_order"": 1, ""q_title"": ""Indicate timing for D1 assessments"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Other"", ""additional_input"": [{""q_type"": ""number"", ""q_order"": 1, ""q_title"": ""Specify Other: "", ""required"": true, ""prefix_values"": [""Within""], ""suffix_values"": [""Days of BI for""]}]}], ""required"": true}, {""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 2, ""q_title"": ""Coagulation required during treatment?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}]}",135,Cycle 3,true,"791e1e0e-e667-4254-abd0-506f919f60c4"
Treatment Period,Treatment Period,Laboratory Assessments,Troponin,"{""questions"": [{""inline"": true, ""q_type"": ""checkbox"", ""q_order"": 1, ""q_title"": ""On treatment collection times?"", ""required"": true, ""q_selected"": false, ""is_metadata"": true, ""q_ans_value"": null}, {""nobg"": true, ""inline"": false, ""q_type"": ""radio"", ""q_order"": 2, ""q_title"": ""On treatment collection times"", ""q_values"": [{""value"": ""As clinically Indicated""}, {""value"": ""Day of cycles"", ""q_type"": ""number"", ""prefix_values"": [""Day""], ""suffix_values"": [""of cycles""]}], ""required"": true}], ""assessment_complexity_map"": [{""cost"": ""low"", ""assessment"": ""Blood Tests"", ""complexity"": ""low"", ""burden_score"": 3, ""burden_category"": ""low""}]}",136,Cycle 3,true,"7c64ebbf-ccb4-4d04-ab4d-0c322a6d99af"
